id,word,original,addtime,hits,username,sex,country,code,langname,pathmp3,pathogg,num_votes,num_positive_votes,rate
829782,chicago,Chicago,10/20/2010 8:30,18123,mattpsy,m,United States,en,English,https://apifree.forvo.com/audio/2o1b3q2j2o2a3d282i3m3q24331n311b3b3p3n1j2o3e1i1b2a2q2e36283i291h2g292o373k253a26372m2j223q1j2q1l292k3k223m3b321p2i1p1n2c2b282n3g1l2e3l291g3a1k212q2d1m372m3b3d2m3m3k233i283n1t1t_21231g24252e3l2c313l3h3l3b3i1p3j1k331m2l2h3n1t1t,https://apifree.forvo.com/audio/3q28363e2q3e1m3d2e361g2q35282f2d2f322d2p242q1n3g1b3m2c3e2o293e3b24263l2h3a362j3k263k332n273e1b2b332l1b2h3q252q35362g273i2f2f3e3f291j231g292422352l252c2c383k35292d2a372e1k211t1t_1f3d1g1i3l1l2a2l373a231h1p2o3p2o3h2e3c3c1o3n1t1t,6,5,4
1345892,chicago,Chicago,12/7/2011 19:04,15804,mightysparks,f,Australia,en,English,https://apifree.forvo.com/audio/3j3b23333c1l252j342c321l3d3g2n3e3d2p381b3j261l1l242h2h3g2g3g332e251l2e3c2b1i1f2e3g2l2d2i373l282m313q2p25242m1g3e272o3a1h3l3p253b363j2a282c1k3i232d212k323l2j1g2m3p3h38293g211t1t_313m243q34351f26333k1n3f1l3e2k1o2e1b251p3p371t1t,https://apifree.forvo.com/audio/2c2n3b1f2f3j25252k331g361j2j271o3i2h2k1l22291b3g3i3g2p3c2a36313o2e2g2l3p1f353d3k3m3l221n362i1b243n3m3q2k2e2e3j1l3f2i293h3k2k213b3f1o2e2l2o393h3p2d1b1o24251j35363m1m3n242b2h1t1t_1f3b381n2d1g372e1f293o1l3h213g291o2i2k2b2n371t1t,2,2,2
2401699,chicago,Chicago,8/22/2013 21:18,14787,dreamydeary,f,United States,en,English,https://apifree.forvo.com/audio/1o3e3e3i3j1i2h3n331k2o1p361h283e2b3k221b2h2d2b3932323o31232m3836391h3c1g353c1b3b2h241j293e233i2l1n3f2i3e1o3j332o2p38372k2n221b31_3k2o26372n3n343m2q1l221b3f221m363k3a333h3l211t1t,https://apifree.forvo.com/audio/352d29322g1o2p311p3i3h2n3b2m1i3c373o283c3q271b3l2d3m2m1n2f21252g343l232q1i3b2h2j3e3l252p2m3c1h28351j2g1g281n2q331p311b371o2d3i2q_2d2p273m341k2a3d1b1g1k341n3c272h342b39262c211t1t,2,1,0
2634342,chicago,Chicago,12/1/2013 12:12,14271,gratified,m,United States,en,English,https://apifree.forvo.com/audio/3k331f1g3l3k2j2o3p2l2l1n1n2n1k281b273l2c3b252l29213k26372d363q283p2e3d1m2d2b353g373c3p2k3b272a3l1g3j2o2p2q3j3n3c1k1g2e1p1m1l212h_1p372g383p3b3o3m3136223f1b2p3e2n353l351k1i371t1t,https://apifree.forvo.com/audio/26361o2j1g33312p1m2p313g39322l3b1n38382j1k2j2e3o1f2i3c2n1l1b353333241m392c3p2c241m293a2127212q2p2e3i2a1o392h2k1o3o1l1h2e3j381i3f_23372a2i2c3j1f2g363c382e261h3m1p1b273p3i31211t1t,0,0,0
2684690,chicago,Chicago,12/29/2013 7:27,14281,Slick,m,United States,en,English,https://apifree.forvo.com/audio/1j3q3q2m382f321l1h2a3p3l3l362n3b3n3a3p2j1j2f211m38283i2239342j271m32261i332i2k331j1f1o3h2p3k1p1h3q1b2b1o243c3334393p2b2h2o3i3n2l_232b3p1i3e3i2j3p3m2f3c3c2k281p1g1k3f2k3h233n1t1t,https://apifree.forvo.com/audio/3n3q312c312k283q322b273f271k2l3e1l213o353b3f3n311l1b27252l2e362o1m2l2o1p1p2m3o3f1p3a1n2l3l341f263n2p3b1h2e1i221k3o372d1n243b3d3k_1j2e27371g2d3535363g3a2e3i383g1h2p2h292q2p3n1t1t,0,0,0
2733351,chicago,Chicago,1/16/2014 8:05,14197,SeanMauch,m,United States,en,English,https://apifree.forvo.com/audio/2i2h1m3a2g2n3f372e373b3l3l2g27382j2i2b393h3a3d1i3i211n3k2b1l332h3e3e2j3j261i1p39253o1m362f3l2h3a2f3f3g2p372j253i1n1h3h1f2n2j1j2n_2e2o293a1g2n3c1i271o3e222q3n1j2n2133222o393n1t1t,https://apifree.forvo.com/audio/242i1g2d3f2a363g3b1j3h231f3p1k1n1b3429352o1n2o3b353m2a2k3e27321b1n3j333h2b3i1i1l3j3e3d1l3i272l1l3a2e1l3o2j3i2i381o2p3o1o1h2p3d29_2k1j2k243n3g363n29332l3g372l312g3j3g341g2g2h1t1t,0,0,0
2750923,chicago,Chicago,1/23/2014 20:52,238851,Downunder1au,m,Australia,en,English,https://apifree.forvo.com/audio/3p312m27213e251h3e23291g3k1o2c3n29322531212d1n242j3b3l383f272e1n271n27243e3e1i25341b2g2f1i2d3q392j3a1o2m3c1o2o342e1i3f3b2j2m3q34_3a3k3i3g2l2b2m1j2c34292e3k3234241o1h211h28211t1t,https://apifree.forvo.com/audio/2q2g3o1i3p2j3a2h311m2i1p333a33393g24293b37373a2d2o2o1f3e3d1o21342l3c3c2c3d3g3f1l2l1o241i3q3l23321j1j3q3o361b1n2k1k2o1l1g2q2k3o2p_1m3m352e3q3h372p233l2j21272d2f1l1n3b2a3p2o3n1t1t,0,0,0
2826803,chicago,Chicago,2/26/2014 14:48,238810,SuperMom,f,United States,en,English,https://apifree.forvo.com/audio/231g3g2o21313628391g1h353h363p2j2n3o2m2g3o36232a2m1k2e2b342b2134241n361n1i3d263m1p2n1l2f393n2k2o3m2a2f2q23283k292n252p3a2o263j24_1h312a2n34382i1n3a2d2c2l262q2l22221p1p293n3n1t1t,https://apifree.forvo.com/audio/3g3c2b1k372i33292i273g3335292l1g293i3d2l2l291o2i1i1j2n2m1m2k1f2m1p2m39322o392q3b3i2e1j3d3e313p3c221h3q3n1o2k2g1j2p3d3p243g26282e_321m293n3h1n2p1k2835352g22341i3g382d2k3b3p2h1t1t,0,0,0
2835620,chicago,Chicago,3/2/2014 5:05,238845,Will_Chicago_USA,m,United States,en,English,https://apifree.forvo.com/audio/2p392b2g26323n2l2j22353c3h391p2i2c23262n3c3j2n242g2l3p3m213m3d221i293g3n3a1o2m2o392l1l2i2k1j3e2p2p3d2g271g3q3c3m1n3d2h1l3n39272d_1n3d312l2a291f3n3q223e322l2p3j2q351j3123352h1t1t,https://apifree.forvo.com/audio/28363a1m2c383o2d2k3m31352d322n3a2i2p1p3n392m1b3m3l1m3e1j211n2e393i2o1n2k39313m2k3g2q2e2m372g3o2c2g3o2525272q311o1o1l3g3a213g272e_3d2c2a2e283b2f3h1n2a363p3j1j3b2b2a282d3j35371t1t,0,0,0
3125241,chicago,Chicago,8/8/2014 4:17,238941,JessicaMS,f,United States,en,English,https://apifree.forvo.com/audio/1i251j2g2h1i1f1o2p272q3q2o2d3a1o3n2a2f35213n1f1f1h2o3j3a272b271j3j1l2a3a3k3o1m361k3c3d2i2k261o1j3n3d3k3o3q2d352n3a2k2k2l213k333q_3o1g32282k2m34373l242g2g3o3d2n1i1m2i2h3h1g211t1t,https://apifree.forvo.com/audio/383p2q3h3h3e2i29382e362m1k1l2j2f1l2i3j3j3c3g1f2m28363b3q2o1f332m2c1l2n1f3f3l1h39282d341o1i2p2h2a3o2m3e2e2h1f3g293d2a2j2c1j1p2g1i_3m2l32231m1m1g2h3e2p1n2c1o3h251g212f3p1m1p211t1t,0,0,0
3135261,chicago,Chicago,8/13/2014 15:08,239399,MOBI2000,m,United States,en,English,https://apifree.forvo.com/audio/2f2c1h36333k3d343g2o3o3c3e1b3d2j3d2h2e2d2o1o2p3n2n1i362a2p281k3p2j1n1j363m273f263h33343e3i252p392b1h2o1o33352a1k3l373b39311h2e1n_3c241b2k3e3e2q2d1h393e1g342n1f213g2b38311n2h1t1t,https://apifree.forvo.com/audio/2l2f232d2b1n241b2j2p2p2o391j333d2b1f3i1h3i1n1i3d1b1f361g231j282a261n23333k2e1l3o3h1l2n353p3g291f1h3f3a2835352b38312d3g3m3n3c241p_251p222i2a2i2d2c2p2j2q342l2p362e382a2h3j2k3n1t1t,2,1,0
3188820,chicago,Chicago,9/14/2014 0:48,239935,Matt3799,m,United States,en,English,https://apifree.forvo.com/audio/3b2822211k35271i1n3p2m3d1f3c242f2o39253i1g3k2b2g1p1h3q341l1i2q2p251k2h3i1f2m383k3o313a2l2f3q342j1b3l3c283d393f2e322i363l22283a1l_3c243i2a2i2b2n2b3j212p2k2p3p1f3g323i381l3i211t1t,https://apifree.forvo.com/audio/1n361i3m1k1n1n2c1g2m2d1g3a392g241l391g391g1n3q343o2f1i3c3j283g322n251i233i3c3b1o1i32243h2437223d252j39312n23363l2k351m2l2n22293a_2c2h2q3a372g272i2c3j3o1b293d3g2o3o223e2g1p2h1t1t,1,1,1
3558158,chicago,Chicago,4/18/2015 19:34,15877,RyanVoiceOver,m,United Kingdom,en,English,https://apifree.forvo.com/audio/2m1k1f291h2o281m2o1k2327291o2m1b3i3c362m36283g381n3h2h312q332p1i1g3l1m2b363j2l383h2n282i373e3f1g3n27331p3p1o3o1i341i222k3b1o1l1k_2a1k3i2o2d2g2n332q3i241h1i3n243l3o1l3l1b1j2h1t1t,https://apifree.forvo.com/audio/253325341f3g3n2e3c1k3a3m3h1o2a3b3c312h3f1h1n282g2b1p3j1l1k2l3f2o3e2e3h3g1i1n1m26272g242n3j2a253q3n2b212q2q3k3o3a1k3j2j353d243p2p_2l3l3q2k342c1n2e25241n323638212g1f3l3p3a3g3n1t1t,2,1,0
3998833,chicago,Chicago,11/19/2015 1:03,14578,abeluther24,f,United States,en,English,https://apifree.forvo.com/audio/362e1p1p3a3e2j3h2h1l3l1i2k1b2i2g2n2m3q3n24322i3d1p291o3o343g312m2i3p3b323m2m2324273c1j2j313q381o3f2e1f342q222b252b21372c3h333g36_3c32311m1n2p1k3n262m1k1m352g312a37383l2a3b3n1t1t,https://apifree.forvo.com/audio/3h3i3e1h3f262e351j3p2l1n383o2o2529322d221b3b2f282c321b2g3l2325223a2f323g3j3j2o2q1f1p3b2e1b3j3b243e2n1o1h1n382o1f2m391m393p2e1h2o_37353l361n2q3d3o272j2k3p2j382j3q323g2n3a2o3n1t1t,0,0,0
4151854,chicago,Chicago,2/18/2016 0:27,14583,Atalina,f,United States,en,English,https://apifree.forvo.com/audio/351f1n323d1n323o28293l3e223h2f371g3e2n3l2j3c26293i2h211m323h251i3k1h3o2p32353l2k3826313l1b1o223c3p3m21272i1h2g3k3g3331323f3i1j2k_2f38393b1i2p283j281l2e341n2o1j1b3j372l292b2h1t1t,https://apifree.forvo.com/audio/292d273p312h283h232c34281n223g3o3l2g3p2136211n1n2j1o2h2c1l3l3l1l3d1l2q2p32252n3e262p3c3e2l2l3n3n1b2d383b2j3p2m38383e1o3d3l2m233n_32281l3k2h1f3l213f371n3d1n1f2g221f2b3d3k2j211t1t,0,0,0
4201872,chicago,Chicago,3/16/2016 7:45,14406,ausg,f,Australia,en,English,https://apifree.forvo.com/audio/2a2a271l392k1b2m2b1k291k1k1m3d1o1b2i33382o3m242f2422323c1g372o1n3o3p392a1b3b3c2f1b2k3f1n382m3j3c2c1m341o3m313c3l2d3c3h332h242833_3i1g2d3o2q37372q3n2j1m2n1g3n1o23342j2324342h1t1t,https://apifree.forvo.com/audio/343b2b333l263o1b35332q243g2g2p212i381f3q2c2m3f1m311p3i2j253q1p1p333q2j3d211b2n331o3j1l1f37373n3i3d362i323q3p1g241p2h34272n1i1i35_1n36263i341k2k3j232l283m392a1j383f2b3q3j1j371t1t,2,0,-2
4244783,chicago,Chicago,4/6/2016 11:33,14702,Adcro,m,United Kingdom,en,English,https://apifree.forvo.com/audio/3e262a2g39263n2m3n36293e383a3o1f3l3e3l3n342n231o3g1p353d2a3g1f3k3334341j1g2o3j1o2o2f1l36212c383o2q3p39262c3o33371p27392l1p2a2n3j_3j3827331g1i222p3f363c2h392437381o2n2d2j1n3n1t1t,https://apifree.forvo.com/audio/3f261l1p3523371l3l3o283c1k3h372d3e2j1j1k272e2k3q2j273k2c2425242n1k1o2m1k3q3p362m3h1l3c2k3e2e2q223h1f1k1h2m1f1b2m3e2e2f1i1h371j36_3g2l1g2n3k2m1o3a2j3l31352o2e1h33311h2j1p392h1t1t,0,0,0
4652130,chicago,Chicago,11/11/2016 0:39,626,Sakuni,f,United States,en,English,https://apifree.forvo.com/audio/39252n3k371n3h3e383i1g37233j2n363k3o311b2m2p313n1m3k1f2b3l1k1n3n2h1b292p24382l2g2b383j2n2h2a1l2d2k3q352535212f242l3m3q3f213q2p3h_271g3o2n3b2q38261o1o2g3a3d3p2c3g2j1l393n2b2h1t1t,https://apifree.forvo.com/audio/1p1l243i2l281i32353j313j383p2f31283j1g1p332p232q1o3h322a2n3m3b1o1j3f3b3h372o31211m3e23292b283d32242e2m1o31283f373e3a2k273c2p2939_34293j2l2j1b2o272e231p3d25352i1b332p3537262h1t1t,0,0,0
766936,china,China,9/11/2010 2:01,28581,adagio,m,United Kingdom,en,English,https://apifree.forvo.com/audio/2a2h3n1n343d3m3j3e2135341b313f3f3c271j2m2j2l1j242f331m2f26371h262d3k1o363n3f2a221m2g3o3a25311f3i243j2c3g362n383j392d1o3o3m2q1j1b3d3828252538262n261n1n2j3f262j3a2f3m1f2p313n1t1t_241b1g1k2a231f3d1j2f3c3b37331n233q3i1l252m211t1t,https://apifree.forvo.com/audio/3i2g34391p371o2f2e3a1g241k2c212i2f3f3q2h391j2p1k37263l341h1n2g27252k2c2m1h3g353e3c212c2a1n3c2p2j233b3a3p232f2p3335372m39231p3a1h3l2o2m3k1l2l1n3b333p3n292n2m273g2i1n3c272k3n1t1t_27331b2i3o261j362a312e36282p3m2c1n2m1m1h27371t1t,5,4,3
918274,china,China,12/15/2010 17:56,30315,escott6371,m,United States,en,English,https://apifree.forvo.com/audio/3b241b2k3c1b2g3o2g333j2h223l2g2d1h1n3j312q3i2l241k1b2j1g21341k3d331f1g271g263o3n3121362i2k2p1j3e3g2a253f2529351b1i2d39281j2b1j1n362c3m2n1n2h2a332j2f363n1l2h1p331h39351f2d211t1t_2f2o3o3e283d1h1k1l2l382a1f3d3k363d35392g1h2h1t1t,https://apifree.forvo.com/audio/3o3i31311p3n3e3g3m333h263a253f2l1o2q2722221h38242g381f1k38262l1n232a3i1g332j2i25262c1h292l1j1o2i3f2j2i3i3p3c3m1p3d2l2i342f3h2p2h3h391i2k3e1m3o3124382k261k1k3d2a2b3n3p34282h1t1t_3b2l3b1m3l3p1p3g2b2n3f2c2j2l2m3e1m2j363228371t1t,6,5,4
1139717,china,China,5/19/2011 7:07,26440,snackcabinet,f,United States,en,English,https://apifree.forvo.com/audio/341p293n332n3j2h1p1j343h3l1p1f2b2f371o3f373e1j1o2k3i3f3a281h1i1f3g3a2p223h3m1h2k2j32262e3h37221l2f3b31243c3i3c2n2j3c363o3c3k372d2k3e2d2i2q353f2a1b2q362p2a3c3c283d1k2i2c3i2h1t1t_331i3i2j2m24222m1m3o283d333p3l352b2j3n3p3p2h1t1t,https://apifree.forvo.com/audio/221i251i313e1j3m1i2n3g2q3a212k2o26232o273o3q1f2k2e361n2g2c342n1b3p3m39353a372o2i292g2o3l2c263p321h2q3g36212f3b3l2f383m353f2i1g2j2k2q2e1k292722322m38383f2o3q2l2n262j2j3o1k371t1t_3b23231m3o3f1h3o391p2623293h362o263c1i2j3i371t1t,0,0,0
1529055,china,China,4/26/2012 9:50,26363,jmnixon95,f,United States,en,English,https://apifree.forvo.com/audio/263e2f25391g1b2g29211b1h2o392a2m1h3a292e263i3l1o323k353n2g2324242m3d1f352d2c2o382b3g361g36293i1g1f1f24282m2l1j23363a3q363531341j323g3a213f361j3i1o2k3o2c1n32332k1j2m352h373n1t1t_2k2f2d3d3e2o231n3p2i3l2b34231l1k3a2c3g2d1n2h1t1t,https://apifree.forvo.com/audio/1b3i2825323m272d3i2c3e1b3c3q1f3j263e3c2d2l352k2a313o221i1k2p2p2c3j21361j3g3i1k3c3c2m1j1l2l3k373o213g1o27243q353c2i3f3p242e1g3p3n2l1f1n3c21313m3d3a38253d2l282o3a342a1m1p2o371t1t_1n3d3g3i2134382b2i2i2b1n1g1k2o3g3b272e223l211t1t,1,0,-1
2514083,china,China,10/9/2013 1:56,26371,ijarritos,m,United States,en,English,https://apifree.forvo.com/audio/3p363d3f2b1l312c2j39362q331m371g272o3h3m1b243l2p2i2o1o1p2q1p2n2k3a1j1o3k1g23242k271o1o2i2j3d3q3a2p382g233f2b3n22213k33391o2b3l2l_2m1m2o263e3c3a37341n3g3n3l1f222l2d2o3j3d3l211t1t,https://apifree.forvo.com/audio/2p3c3j3n3p3k1h393c3d3n2o3j3i3i293j2b3j1n3o28292m391o38252m2q3g2g211o29392h3j34233i352d373h3b2o2a2l2b3q3l3b3p2g1h3a3c361n343h1k2g_283m2c3c2q2h2i1n1b2h2b383i3i3p2g1o35372a23211t1t,0,0,0
3007968,china,China,6/8/2014 8:47,153507,JessicaMS,f,United States,en,English,https://apifree.forvo.com/audio/2a1b3g212k2a2b2i3g3q3h3g1k363k2l2i212o3726381m2i272g2n1l3f3l3j1i2i36313j2d1g1p21233e1m2n3p2j3f222q2f1n3m2f24313o231h1o3e3n3k1n37_371j3j3235392e1g3k292h331g373o372p2m223m24211t1t,https://apifree.forvo.com/audio/3935221m3b322g3f3l313h243736292l2p3j3b293g1m3e3n243q2q281m363o3p3d1j2p242a3c3o1g2q2c2n2o3g2f1i3j3i3q1f1n1b3l3g2b1i233d3b38281j35_3o2b2h333l292l3g1g2j213c2m392l393j1j2m3b2a211t1t,1,1,1
3316104,china,China,11/25/2014 0:26,152880,NipponJapan,m,United States,en,English,https://apifree.forvo.com/audio/1b273q1p373q3o3l24361i1p1o2c1f2l233929242i283l2f372f3h262b2j1h372i3924343k3k362l3b362l23271k2m38262k232l21321l3j2i1l1n2i3k1j2i1g_3m3h1g3e3d2j3h3i363h1b2823363b241n23361h3a211t1t,https://apifree.forvo.com/audio/2q362p1p263o361p392c1i2d1l2e1l3p1k3m1k2l363a273a2g24292e3p3f2n2m1l3j3i2a1f39242k3c37261m2e2e1i353b3m232j3g1g2o21242d33323n3n2m1g_3g3o3l2m273c2o3n1f2a3o3h1g1o3g2b3i3e2d3b3a211t1t,0,0,0
3542214,china,China,4/11/2015 9:44,11562,SeanMauch,m,United States,en,English,https://apifree.forvo.com/audio/1b1m1i3a1g273o1b3m1h3p313m1g2e3k1i283d2i2d1f3623232g3h29342g2m352m3g29232e211h2l1p3h2p1b291j251o21391o33371j232e3m2k1n1p252h3m2i_352836271m3i372p3n381n3j261l1k1p3a3g2i23393n1t1t,https://apifree.forvo.com/audio/3i3h241p1o352j252h2c3i2g1o3q343l1k3p2b3j253d1n3h3p3h2e2j1g34352i2c22353h2j372e1p372m2b3i3c1h352e3h3i1g352l3j2g262g1b29213l3i2n1p_3k2c3m262b222j3g3b363c2l3f2g3l1i2e39363i1m3n1t1t,2,2,2
3689287,china,China,6/17/2015 17:29,11113,Neptunium,m,Australia,en,English,https://apifree.forvo.com/audio/271n1j3n293p313a2129283o232g1j3k261o3k2p2h2g313m3g2a3e3l1f1f3j3j3h2g292h1n3g2k2k2e343o2c232e1f2e223e3c353f341b2b3l3l342g3i2e3339_212p2d1f262h3m282k2i1o2g2e263m3n2i3b2i2i232h1t1t,https://apifree.forvo.com/audio/21233b3q223c3h293a3f1k3g271l2d2c222o1o1l223h2f3a3h1m3l2q3b1g2f2b1g213g3j2i3a29383k35241p373j2f382f2o3i3n1p3i2k2l3c2a3j372o3n2421_3j253c3q3g1l2f1i1k2n3l382e1p393e1k3a393i2c211t1t,0,0,0
4948905,china,China,4/16/2017 6:14,408,JJXHT,f,United States,en,English,https://apifree.forvo.com/audio/343p3g3h2436293l1i3p242d3i3a2k1j1k32373e1p1n3c2e2d353h1p1j32282e3532262a3e282h3m3q3l1j1m2e3c2h2n3b2a3g2a2n213g3f2f2628323n2j232o_1b2q2b2q3q2q212m3a2o3j2b3o231j3g3k36352e3o211t1t,https://apifree.forvo.com/audio/3j3j2d22362g2m1j3p3j2m222d2b341f1g3k2m2l333g292f1b293m1m2h343h1b2p1b3m222k3l3k1m2j1p3i1m283436392j321l1l1h1f3h3n1m1f2a2436283b2o_361h283k3l31233b2i3m332h3a3o2n3b1n2e1j2b2i2h1t1t,0,0,0
5833922,china,China,9/19/2018 12:32,32,showmeandrew,m,United States,en,English,https://apifree.forvo.com/audio/2c3f32262c213225392h1b3g2g2n1n2h363a3k3a3b2j3q212h1n3i2g2e3i2n2b26371b3n3f1b382h3f3b3n2i2p271o262o36342m371i252738312j3n2f3q3k2n_2q3c252p292m3126383f3a3q332g3g1k2q3a2m2b353n1t1t,https://apifree.forvo.com/audio/351o1i2g3337383n2h2m2h373a2b373q1l3i3o341b2j223d391o3d3125233a24323c2q1j3a362c1l1n2c1p2m3f323i211h321j373a261i25263a23242h3g1j3b_3g1i2l3o2b1b2o352g2j3j1p3d2f2i26381h2h3m1k371t1t,0,0,0
53043,chinese,Chinese,11/2/2008 14:40,17197,mooncow,m,United Kingdom,en,English,https://apifree.forvo.com/audio/3e2o2i3k3j2g3b221o1k3m273p223d3e3c3m3n372p2p2a1j2k3a1n3o2j3j38223337282n1g342e36211f3k322j2l221g26373e3f1i1i1p3g223g31351p2g1o1f2o2m2n2l363m3c2l322n1h3g3m1g272n2l312b3635371t1t_24343g1j312l2l261i3n2q2d2n393g2p241p2e231l371t1t,https://apifree.forvo.com/audio/2625213m2c3n2e3c2423242l2j3423311k3o1f2722333b2231291o1g2p3l1f3f1m233p2326293a1f272d361k2c373n3n21292m392n2g321j2f1j1f3a29362l373m32292m2837321l1h3h2g3l2h1b3h332d3f2d34222h1t1t_353a2i3b3b1h2c383d2k331p372g2j2m273i1p1l34371t1t,2,2,2
1021476,chinese,Chinese,2/15/2011 7:05,17142,jackabrams,m,United States,en,English,https://apifree.forvo.com/audio/3o273d351k3q2q2n3c1n283a3e3h1b2m1j2q3h3c2q1g26372g3f212c3k3a38353d3m363o281k2m332532243g372p2d2b1h2o2k1m2b281m3l2n1f3k2o38282j1h3n21312h27273n3d1i1m3n3c1h2g3a3j3m352m3e392h1t1t_2h3a3c323p393o1f2l1o251l2k352l3q21293f293g3n1t1t,https://apifree.forvo.com/audio/2p2f1p322e283n3e2m2p2q2m3j332c3j1g272l2a2q3k35251k3g1k1j312m3k243k393p2m2c2f1k2i372m3a2j2a3i3q2o391b2k1h2e1f1i1i3p2q252j282b2o2m2b2j3i35331b271p3b2j393m2b2o3j1l24232a3j1i211t1t_3d2p313k1o2h3k1l3a28333d3h343q3l32263q1k1h2h1t1t,3,2,1
1433755,chinese,Chinese,2/17/2012 17:15,19452,x_WoofyWoo_x,f,United Kingdom,en,English,https://apifree.forvo.com/audio/2m2p3e241b2g1l3f2g2p2e2b3q3n233k36393k373i233n3l2d1n3j1p3223332e2j3n2k2b1g2b261l2q1h3b2i1j28272m393a321o1k2f1n3c313e253f382d2l1n2m2a3k1o1o273k29292g3m1n363h362l222a36243g2h1t1t_1h3b37372121323d3g243l1m2a2f361j1m2q3b2j3k371t1t,https://apifree.forvo.com/audio/39293h1b33281o2g2f1j2a3q3g3a3h39371j3n1k361j3l3e2n2o2i322l2p2m1p222g3f1p1b1o3j2i3n2k2f1f3b1f373q331b2m28363o2p3o2l1g2o1i3m2d2o1h2p3h3i1h2j2e1b3q1p2o3b2o332g2i1f212h1f2e21211t1t_243n352d2m1i1g273h2o3m1l2d2f1i23232l2f3b27371t1t,8,8,8
1434655,chinese,Chinese,2/18/2012 10:05,16503,Flashman,m,United Kingdom,en,English,https://apifree.forvo.com/audio/2q2p3g27333m3f2j252n3b313d3e3i2l351k253k36333e3n3f1m3q3l2d352e3f3e3n38282b1n3k3f3l222a2p2e1i2p1k3q2936273d32242c2k2i323o3g2a232m3l2m1o1o353b2f32283227262d233f312g1f3o1m2p371t1t_342a3j2l2n332k2c2f332g252l381m2a3c1f3d383e371t1t,https://apifree.forvo.com/audio/2l1p242g352k3q3p2c3j3n253q3h391g3328321g382f2b3l283g393o2c2l2i231f3g3f3h3j2j23273e263c1j2c27362o2f2o2g3c2j383e1g2a1o3m273123372n381b243o2l352b1o3j211l363a31343p2329332q2g2h1t1t_3133231p3p32231i2g2638292e3h1n2d2g281j353l2h1t1t,0,0,0
1924380,chinese,Chinese,12/25/2012 5:26,16992,anakat,f,United States,en,English,https://apifree.forvo.com/audio/3d1k223e1i243j33293b2a2f282n1h3n2i2a1p2p3p29312i1h391o2j2d1m2l3f3i1h3e1g1i1b3q313h383j2h33371g3q2822371l1h3q3o1j3h2m1j212o2b372m1j1k211n382i3g242a25392h342o3a353n36321j2b2h1t1t_2j3c3m1b3b2f2q39351k3p343i1h2g2q1m2h271m2p211t1t,https://apifree.forvo.com/audio/2m2d1g3m3p253p383a1k2h332i1k2h261h1b3d2b3g1m1h3g311m2h2o352g2b3m29312c2e2a272b1l332b323k1m253i3b1m3j1g2d1b1h2e1i2q3m3i293q3n233g1p2m35221o2e3i2h2d21382437352n1i1h2h332i3m211t1t_3p391l2k313j2j2j3h1f3e381p2c1i293h1k322q1j2h1t1t,1,1,1
2573957,chinese,Chinese,11/3/2013 9:51,16515,castnerinho,m,United States,en,English,https://apifree.forvo.com/audio/2k1h3g1o353k2e263o3l1m3a3i253o39212q34333e1i2a2d2l1h2m282b3m263a3h2g2n2d3n1b2226272d2c2d3j252n233a2q3j381k2o2c2b27322j3j271b2a3i_3p323o2k1m3e2c1j1m3l252h381i2n241m322l3m243n1t1t,https://apifree.forvo.com/audio/352j3b2o341i3i1n3h3n2q322f3j2c3m1l2m261o3a3q392n2g2n3b223k252l211m36353h3b3c3q35252l3d27293n232g252e25331o222f243d22371k313d2o3f_3b251j3m372p2c222c2i361o3d2n3j233k1j2m252c371t1t,0,0,0
2697898,chinese,Chinese,1/3/2014 13:16,16512,Downunder1au,m,Australia,en,English,https://apifree.forvo.com/audio/2k1m24273e38381f1n2m1h341i1i31333p1o332j2g2h2g2k1l1p222k3a2b351k3p1o223n3k3q3m2l2f2m36213c322q1k1i1i2c1n362g3k2a3q3e1m1k27261f37_2d2b2e1n213k3d1p3i351l2c3k2h2e3g3g283j2429211t1t,https://apifree.forvo.com/audio/3l1l3q1g2i2f1o36233j3a363o372a3p233q273o2a3q3c29363g313d2a392b1b1i282i3k292i1p2g3l383l2p38251n3h2q382b3e251h2n3p1j1n351l292c2g1j_3b1o2e3l333a2937373223343m1k2b263n3l37313m3n1t1t,0,0,0
2793770,chinese,Chinese,2/11/2014 13:29,129090,MissyEnglish,f,United Kingdom,en,English,https://apifree.forvo.com/audio/2h2h333o3i2d2m2635331n3f1j262o323c2k33392j241l38233g212q22291l391h1g322o3p1f3d342b1o26211h3p3a3q392e1j3o2f2728232q3p2c353j292q2h_293j1b3p2p2q1k2f1l2a3n3q2a1b1h241i3a371f332h1t1t,https://apifree.forvo.com/audio/1j2625391l1m3831311j38222q231n313c3e291o3b3g2l1m282c3a381h232i3j3k341h2k1i2i2l1o3c1p2i2i362p3m2h3c243e361j2g272n1l1g1n273c25353q_1o391f3a372a3f372539363j1o2b2l1o2l1b2j1k3q211t1t,0,0,0
